"stop_id","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station"
43968810_S,"R. São Cristóvão 2 - Sussuarana Salvador - BA 41213-430 Brasil","SUSSUARANA VELHA",-12.931565284729,-38.444393157959,,"",1,
43968810,"R. São Cristóvão 2 - Sussuarana Salvador - BA 41213-430 Brasil","SUSSUARANA VELHA",-12.931565284729,-38.444393157959,,"",0,43968810_S
47566106_S,"Av. Ulysses Guimarães 4067 - Sussuarana Salvador - BA 41213-000 Brasil","",-12.93385887146,-38.4467735290527,,"",1,
47566106,"Av. Ulysses Guimarães 4067 - Sussuarana Salvador - BA 41213-000 Brasil","",-12.93385887146,-38.4467735290527,,"",0,47566106_S
44782337,"Av. Ulysses Guimarães 4314-4322 - Novo Horizonte Salvador - BA 41218-700 Brasil","",-12.9351501464844,-38.4405784606934,,"",0,
44784470,"Av. Ulysses Guimarães 4528-4530 - Novo Horizonte Salvador - BA 41218-700 Brasil","",-12.9370174407959,-38.4375762939453,,"",0,
44784471,"Av. Ulysses Guimarães 4594 - Sussuarana Salvador - BA 41213-000 Brasil","",-12.9390363693237,-38.4359321594238,,"",0,
44784483,"Av. Ulysses Guimarães 2886 - Sussuarana Salvador - BA 41213-000 Brasil","",-12.9397563934326,-38.4341087341309,,"",0,
46022126,"Av. Ulysses Guimarães 4776-4780 - Novo Horizonte Salvador - BA Brasil","",-12.9400091171265,-38.4310111999512,,"",0,
44783450,"Avenida Ulysses Guimarães S/N - Centro Administrativo da Bahia Salvador - BA 41213-000 Brasil","",-12.9422006607056,-38.4296646118164,,"",0,
46021858,"5A Avenida Centro Administrativo da Bahia 517-705 - Novo Horizonte Salvador - BA 41745-004 Brasil","",-12.9448022842407,-38.4317245483398,,"",0,
46021859,"Rua 5ª Av. do CAB S/N - Centro Administrativo da Bahia Salvador - BA 41745-004 Brasil","",-12.9471988677979,-38.4333381652832,,"",0,
44784482,"5A Avenida Centro Administrativo da Bahia 1-193 - Pituaçu Salvador - BA 41745-004 Brasil","",-12.9491109848022,-38.4319686889648,,"",0,
69621796,"Rua Viaduto CAB_CAB S/N - Centro Administrativo da Bahia Salvador - BA 41745-003 Brasil","",-12.9512147903442,-38.4306182861328,,"",0,
43968748,"Rua 2ª Av. do Cab S/N - Centro Administrativo da Bahia Salvador - BA 41745-003 Brasil","",-12.9535226821899,-38.4297714233398,,"",0,
45834755,"Avenida Luiz Viana Salvador - Bahia 41745 Brasil","",-12.9567537307739,-38.4303588867188,,"",0,
43968713,"Avenida Luiz Viana Salvador - Bahia 41181 Brasil","",-12.9618034362793,-38.4347114562988,,"",0,
44782577,"Avenida Luiz Viana Salvador - Bahia 41194 Brasil","",-12.9668254852295,-38.4391441345215,,"",0,
44782576,"Av. Luís Viana 1813-1875 - Imbuí Salvador - BA Brasil","",-12.968391418457,-38.4414558410645,,"",0,
47568009,"Avenida Luiz Viana Salvador - Bahia 41120 Brasil","",-12.9751291275024,-38.4533271789551,,"",0,
68455378,"Avenida Paralela Salvador - Bahia 41100 Brasil","",-12.9751434326172,-38.4579010009766,,"",0,
43968706,"Avenida Luiz Viana Filho 101a Salvador - Bahia 41110 Brasil","",-12.9755306243896,-38.4610633850098,,"",0,
258781031,"ESTAÇÃO RODOVIÁRIA","",-12.978835105896,-38.4657897949219,,"",0,
43968750,"Av. Antônio Carlos Magalhães 4446 - Pernambués Salvador - BA Brasil","",-12.977991104126,-38.4700736999512,,"",0,
43968727,"Avenida Heitor Dias 198 - Vila Laura Salvador - BA Brasil","",-12.9684581756592,-38.4838027954102,,"",0,
110005341,"Av. Heitor Dias 150-154 - Cabula Salvador - BA Brasil","",-12.9680824279785,-38.4858169555664,,"",0,
44782995,"Avenida Heitor Dias 92-96 - Cabula Salvador - BA Brasil","",-12.9677324295044,-38.4880180358887,,"",0,
43968721,"Av. Heitor Dias 10-18 - Cabula Salvador - BA Brasil","",-12.9659175872803,-38.4926261901855,,"",0,
45212069,"R. Cônego Pereira S/N - Vila Laura Salvador - BA Brasil","",-12.9668254852295,-38.4939193725586,,"",0,
43768702,"R. Cônego Pereira S/N - Macaúbas Salvador - BA Brasil","",-12.968560218811,-38.4956970214844,,"",0,
45212728,"R. Cônego Pereira S/N - Matatu Salvador - BA Brasil","",-12.9699592590332,-38.4983139038086,,"",0,
44782325,"Acesso Presidente Costa e Silva S/N - Santo Antonio Salvador - BA Brasil","",-12.968300819397,-38.5035743713379,,"",0,
44783904,"R. Estado de Israel 78-148 - Comercio Salvador - BA Brazil","",-12.961540222168,-38.5059700012207,,"",0,
44427617_S,"Avenida Da Franca 3 Salvador - Bahia 41015 Brasil","",-12.9708433151245,-38.513786315918,,"",1,
44427617,"Avenida Da Franca 3 Salvador - Bahia 41015 Brasil","",-12.9708433151245,-38.513786315918,,"",0,44427617_S
44165303,"R. do São João 2-28 - Comercio Salvador - BA Brazil","",-12.971830368042,-38.5119972229004,,"",0,
45834800,"R. Carlos Gomes S/N - Dois de Julho Salvador - BA Brasil","",-12.9785308837891,-38.5151786804199,,"",0,
44783923,"Rua Carlos Gomes 116 - Dois de Julho Salvador - BA Brasil","",-12.9802846908569,-38.5151329040527,,"",0,
44783920,"R. Carlos Gomes 300 - Campo Grande Salvador - BA 40060-330 Brazil","",-12.9813241958618,-38.5151824951172,,"",0,
45833156,"R. Carlos Gomes 476 - Campo Grande Salvador - BA 40060-330 Brasil","",-12.9818506240845,-38.5153617858887,,"",0,
44783422,"R. Carlos Gomes 698 - Campo Grande Salvador - BA Brazil","",-12.982964515686,-38.5166397094727,,"",0,
45833714,"Rua Carlos Gomes 912 - Campo Grande Salvador - BA 40060-330 Brasil","",-12.9841146469116,-38.5184097290039,,"",0,
45833157,"R. Carlos Gomes 1162 - Campo Grande Salvador - BA 40060-330 Brazil","",-12.985671043396,-38.5201187133789,,"",0,
343046693,"Avenida Sete De Setembro 1427 Salvador - Bahia 40060 Brasil","Passeio Publico",-12.9865942001343,-38.5210189819336,,"",0,
44165312,"Av. Centenário 2124 - Chame-Chame Salvador - BA 40155-150 Brasil","TS SHOP. BARRA.....",-13.0051155090332,-38.5235595703125,,"",0,
44783805,"Condomínio Edficio Arembepe - R. Prof. Fernando Luz 12 - Barra Salvador - BA 40160-140 Brasil","",-13.0094327926636,-38.5244026184082,,"",0,
44783812,"Rua Do Cristo Salvador - Bahia 40170 Brasil","",-13.0079574584961,-38.5184326171875,,"",0,
44165336,"Avenida Oceanica 2142 Salvador - Bahia 40170 Brasil","",-13.0088586807251,-38.5154075622559,,"",0,
44165337,"Avenida Oceanica 2411 Salvador - Bahia 40170 Brasil","",-13.0101461410522,-38.5118103027344,,"",0,
44783799,"Avenida Oceanica 2580 Salvador - Bahia 40170 Brasil","",-13.0107173919678,-38.5090026855469,,"",0,
44783868,"Avenida Oceanica 2551 Salvador - Bahia 40170 Brasil","",-13.0112934112549,-38.5067977905273,,"",0,
44783880,"Avenida Oceanica Salvador - Bahia 41950 Brasil","",-13.0108242034912,-38.5015487670898,,"",0,
44783879,"Av. Oceânica S/N - Rio Vermelho Salvador - BA Brasil","",-13.0105609893799,-38.4992370605469,,"",0,
44783889,"Rua Borges Dos Reis Salvador - Bahia 41950 Brasil","",-13.0129528045654,-38.4912071228027,,"",0,
44783884,"R. Borges dos Reis S/N Bahia Brasil","",-13.0141563415527,-38.4884414672852,,"",0,
44783898,"Rua Marquês De Monte Santo Salvador - Bahia 41940 Brasil","",-13.0131330490112,-38.4847793579102,,"",0,
44784377,"R. Marquês de Monte Santo S/N - Rio Vermelho Salvador - BA Brasil","",-13.0129776000977,-38.4824600219727,,"",0,
44783109,"Avenida Amaralina 18 Salvador - Bahia 41900 Brasil","",-13.0141267776489,-38.4777984619141,,"",0,
44783108,"Avenida Amaralina 599 Salvador - Bahia 41900 Brasil","",-13.0136547088623,-38.4721794128418,,"",0,
44783077,"Avenida Otavio Mangabeira 2 Salvador - Bahia 41900 Brasil","",-13.0119695663452,-38.4677696228027,,"",0,
44783078,"Av. Otávio Mangabeira S/N Bahia Brasil","",-13.0104169845581,-38.4651031494141,,"",0,
44784529,"Av. Otávio Mangabeira S/N Bahia Brasil","",-13.0086240768433,-38.4613151550293,,"",0,
44784527,"Avenida Otavio Mangabeira 1221 Salvador - Bahia 41830 Brasil","",-13.0065279006958,-38.4588661193848,,"",0,
44784533,"R. Pernambuco S/N - Pituba Salvador - BA Brasil","",-13.0055599212646,-38.4575080871582,,"",0,
44782593,"Avenida Antônio Carlos Magalhães 217 Salvador - Bahia 41825 Brasil","",-12.9994983673096,-38.460090637207,,"",0,
43768233,"Avenida Antônio Carlos Magalhães 860 - Pituba Salvador - BA Brasil","",-12.997784614563,-38.4627799987793,,"",0,
45833402,"Av. ACM S/N - Pituba Salvador - BA Brasil","",-12.9967937469482,-38.4648513793945,,"",0,
43768235,"Av. ACM S/N - Pituba Salvador - BA Brasil","",-12.9963779449463,-38.4666519165039,,"",0,
43768236,"Avenida Antonio Carlos Magalhaes Salvador - Bahia 41825 Brasil","",-12.9960279464722,-38.4705047607422,,"",0,
45833174,"Avenida Antonio Carlos Magalhaes Salvador - Bahia 41825 Brasil","",-12.9916095733643,-38.4744300842285,,"",0,
260883656,"Avenida Antonio Carlos Magalhaes 1298 Salvador - Bahia 41815 Brasil","",-12.9893074035645,-38.4704818725586,,"",0,
236338183,"Avenida Antônio Carlos Magalhães 3410 Salvador - Bahia 41820 Brasil","",-12.9868412017822,-38.4665603637695,,"",0,
43768555,"Avenida Tancredo Neves Caminho das Árvores Salvador - BA 41820-021 Brasil","",-12.9810028076172,-38.4652976989746,,"",0,
44783759,"Avenida Tancredo Neves Salvador - Bahia 41820 Brasil","",-12.9792957305908,-38.4632339477539,,"",0,
43768238,"Av. Tancredo Neves 1240-1250 - Caminho das Árvores Salvador - BA 41820-020 Brasil","",-12.9803743362427,-38.4569358825684,,"",0,
43768307,"Av. Tancredo Neves S/N - Caminho das Árvores Salvador - BA Brasil","",-12.9825572967529,-38.4545211791992,,"",0,
44783764,"Av. Tancredo Neves 2000 - Pituba Salvador - BA Brasil","",-12.9837207794189,-38.4512405395508,,"",0,
43768660,"Av. ACM S/N - Caminho das Árvores Salvador - BA Brasil","",-12.9790916442871,-38.4512710571289,,"",0,
44784353,"Av. Luís Viana 298-570 - Imbuí Salvador - BA Brasil","",-12.9750080108643,-38.451602935791,,"",0,
190561930,"Avenida Luiz Viana Salvador - Bahia 41820 Brasil","",-12.9708194732666,-38.4429473876953,,"",0,
43968715,"002465 - Luís Viana - Imbuí Salvador - BA 41730-101 Brasil","",-12.9677095413208,-38.4380378723145,,"",0,
101269104,"Av. Luís Viana 18 - Imbuí Salvador - BA Brasil","",-12.9642572402954,-38.435131072998,,"",0,
44782718,"EXTRA PARALELA","",-12.961817741394,-38.4329605102539,,"",0,
44783707,"Av. Luís Viana 3638-3658 - Imbuí Salvador - BA Brasil","",-12.957311630249,-38.4295959472656,,"",0,
45833656,"Avenida Luiz Viana Salvador - Bahia 41740 Brasil","",-12.9534606933594,-38.4267501831055,,"",0,
44783445,"1ª Avenida Centro Administrativo da Bahia 100 - Centro Administrativo da Bahia Salvador - BA Brasil","",-12.9476194381714,-38.4274978637695,,"",0,
69621797,"1ª Avenida Centro Administrativo da Bahia 1-61 - Centro Administrativo da Bahia Salvador - BA 41745-001 Brasil","",-12.9482583999634,-38.4306449890137,,"",0,
46021875,"Via 5ª Av. Centro Administrativo da Bahia s/n - Centro Administrativo da Bahia Salvador - BA 41745-004 Brasil","",-12.9475927352905,-38.432788848877,,"",0,
45834465,"5A Avenida Centro Administrativo da Bahia 170-546 - Centro Administrativo da Bahia Salvador - BA 41745-004 Brasil","",-12.9450006484985,-38.431282043457,,"",0,
44783446,"Estrada Sussuarana 3539 - Centro Administrativo da Bahia Salvador - BA 41213-000 Brasil","",-12.94225025177,-38.4292640686035,,"",0,
44782336,"Av. Ulysses Guimarães 4775-4779 - Novo Horizonte Salvador - BA Brasil","",-12.9400768280029,-38.4306945800781,,"",0,
44784472,"Av. Ulysses Guimarães 4673-4681 - Novo Horizonte Salvador - BA Brasil","",-12.9395780563354,-38.4338417053223,,"",0,
44784473,"Av. Ulysses Guimarães 2793 - Novo Horizonte Salvador - BA Brasil","",-12.9391975402832,-38.4354972839355,,"",0,
44784484,"Avenida Ulysses Guimarães 4355-4499 - Novo Horizonte Salvador - BA 41218-700 Brasil","",-12.9357099533081,-38.4391975402832,,"",0,
44784622,"Avenida Ulysses Guimarães 4303-4307 - Sussuarana Salvador - BA 41213-780 Brasil","",-12.9346122741699,-38.4412269592285,,"",0,
45834604,"000068 - Ulysses Guimarães 4075-4121 - Sussuarana Salvador - BA 41214-145 Brasil","",-12.9331827163696,-38.444881439209,,"",0,
44067644,"Condomínio Edifício Juiz Paulo Fontes - Largo do Campo Grande 248 - Campo Grande Salvador - BA 40080-120 Brasil","TS CAMPO GRANDE....",-12.9901428222656,-38.5217552185059,,"",0,
131666300,"Av. Reitor Miguel Calmon 1977 - Vitória Salvador - BA 40301-155 Brasil","",-12.9950866699219,-38.5251846313477,,"",0,
44784127,"Av. Reitor Miguel Calmon 1105-1385 - Canela Salvador - BA Brazil","",-12.9951553344727,-38.5192985534668,,"",0,
44165309,"Av. Centenário 1106 - Graça Salvador - BA 40155-370 Brasil","",-12.9985961914063,-38.5174560546875,,"",0,
44783384,"Rua Professor Martagão Gesteira 95 - Graça Salvador - BA 40150-390 Brasil","",-13.0003185272217,-38.5190391540527,,"",0,
61134868,"Av. Centenário 1746-1826 - Chame-Chame Salvador - BA Brasil","",-13.0022144317627,-38.5216369628906,,"",0,
45833944_S,"Rua Micronésia 2","TP SÃO MARCOS",-12.9291667938232,-38.4375,,"",1,
45833944,"Rua Micronésia 2","TP SÃO MARCOS",-12.9291667938232,-38.4375,,"",0,45833944_S
44784089,"Tv. Boca do Rio 13-59 - São Marcos Salvador - BA 41250-230 Brasil","",-12.9266147613525,-38.4365310668945,,"",0,
45833505,"R. São Marcos 252 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9250726699829,-38.4395332336426,,"",0,
44165028,"R. São Marcos 94 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9233427047729,-38.4409675598145,,"",0,
44783562,"Rua Dr. Arthur Gonzales 37-55 - São Marcos Salvador - BA Brasil","",-12.9203577041626,-38.4428215026855,,"",0,
44783564,"R. Pastor José Guilherme de Morães 91 - Pau da Lima Salvador - BA 41235-015 Brasil","",-12.9176874160767,-38.4426193237305,,"",0,
48480954,"Av. Aliomar Baleeiro 2381-2421 - Jardim Cajazeiras Salvador - BA 41230-455 Brasil","",-12.9154758453369,-38.4437408447266,,"",0,
128264371,"Av. Aliomar Baleeiro 235 - Pau da Lima Salvador - BA 41235-305 Brasil","",-12.9130697250366,-38.4473304748535,,"",0,
44783263,"R. Estr. Velha do Aeroporto S/N - Jardim Cajazeiras Salvador - BA Brasil","",-12.9129934310913,-38.4513168334961,,"",0,
44784244,"Rua da Bolívia 857-1145 - Granjas Rurais Presidente Vargas Salvador - BA Brasil","",-12.9157390594482,-38.456356048584,,"",0,
46021755,"Rua da Bolívia 793-855 - Granjas Rurais Presidente Vargas Salvador - BA Brasil","",-12.9153833389282,-38.4591331481934,,"",0,
43768282,"R. br 324 s/n - Jardim Santo Inacio Salvador - BA Brasil","",-12.9164638519287,-38.4628944396973,,"",0,
43768244,"Psa. 324 - São Caetano Salvador - BA Brasil","",-12.9291772842407,-38.469425201416,,"",0,
47567660,"R. do Bom Juá 56 B - Fazenda Grande do Retiro Salvador - BA 40353-160 Brasil","",-12.9446725845337,-38.4708862304688,,"",0,
45834545,"Av. Barros Réis 4089 - Fazenda Grande do Retiro Salvador - BA Brasil","",-12.9483652114868,-38.4718055725098,,"",0,
45833010,"Av. Barros Réis 4089 - Fazenda Grande do Retiro Salvador - BA Brasil","",-12.9503364562988,-38.4739646911621,,"",0,
43768719,"Av. Barros Réis 2986 C - Retiro Salvador - BA 40310-010 Brasil","",-12.9540796279907,-38.4753456115723,,"",0,
49417952,"Avenida Barros Réis 638 - Pau Miúdo Salvador - BA 40310-010 Brasil","",-12.9580688476563,-38.476749420166,,"",0,
44165200,"Av. Barros Réis 628 - Pau Miúdo Salvador - BA 40310-010 Brasil","",-12.9600524902344,-38.4776344299316,,"",0,
43968736,"Av. Barros Réis 414 - Pau Miúdo Salvador - BA 40310-010 Brasil","",-12.9630603790283,-38.4791793823242,,"",0,
45833011,"Av. Barros Reis 340 - Cabula Salvador - BA Brasil","",-12.9669151306152,-38.4800453186035,,"",0,
45834423,"Avenida José Joaquim Seabra 392-400 - Saúde Salvador - BA Brazil","",-12.9687576293945,-38.504264831543,,"",0,
45833932,"Avenida José Joaquim Seabra 263","",-12.9707336425781,-38.507381439209,,"",0,
45833102,"Avenida José Joaquim Seabra 178-186 - Pelourinho Salvador - BA Brazil","",-12.9739742279053,-38.5073776245117,,"",0,
45834425,"Av. José Joaquim Seabra S/N - Nazaré Salvador - BA Brasil","",-12.9759349822998,-38.5099639892578,,"",0,
45834426_S,"Ladeira Das Hortas 93 Salvador - Bahia 40040 Brasil","TS BARROQUINHA",-12.9786424636841,-38.5124282836914,,"",1,
45834426,"Ladeira Das Hortas 93 Salvador - Bahia 40040 Brasil","TS BARROQUINHA",-12.9786424636841,-38.5124282836914,,"",0,45834426_S
44782954,"Avenida José Joaquim Seabra 107-123 - Nazaré Salvador - BA Brasil","",-12.9756889343262,-38.5089569091797,,"",0,
44428471,"Campo Largo da Pólvora s/n - Nazaré Salvador - BA Brasil","",-12.9786701202393,-38.5074462890625,,"",0,
44782748,"Av. Joana Angélica S/N - Nazaré Salvador - BA Brasil","",-12.9769849777222,-38.5056190490723,,"",0,
45833937,"Avenida Joana Angélica 54-92 - Saúde Salvador - BA Brazil","",-12.9752864837646,-38.5026359558105,,"",0,
44782816,"Vila Góes 45-77 - Nazaré Salvador - BA Brasil","",-12.9690675735474,-38.502857208252,,"",0,
44782744,"Av. José Joaquim Seabra 473-489 - Nazaré Salvador - BA 40040-346 Brasil","",-12.9695320129395,-38.5002136230469,,"",0,
44782758,"Rua Cônego Pereira 7 - Brotas Salvador - BA Brasil","",-12.9701528549194,-38.4987030029297,,"",0,
44782759,"Rua Cônego Pereira 49 - Brotas Salvador - BA Brazil","",-12.9690542221069,-38.4956703186035,,"",0,
45833326,"Av. Heitor Dias S/N - Brotas Salvador - BA Brasil","",-12.9664516448975,-38.4927520751953,,"",0,
43968724,"Avenida Heitor Dias 88 - Brotas Salvador - BA Brasil","",-12.9682531356812,-38.4880027770996,,"",0,
45833947,"Avenida Heitor Dias 172 - Cabula Salvador - BA Brasil","",-12.9688444137573,-38.4845848083496,,"",0,
44783797,"Avenida Barros Reis 1096 - Cabula Salvador - BA Brasil","",-12.963228225708,-38.4787445068359,,"",0,
44783796,"Avenida Barros Reis 2020 - Iapi Salvador - BA Brasil","",-12.9585857391357,-38.4767379760742,,"",0,
44783509,"Avenida Barros Reis 2622 - Iapi Salvador - BA Brasil","",-12.9557008743286,-38.4755516052246,,"",0,
43768240,"Avenida Barros Reis S/N - São Goncalo Salvador - BA Brasil","",-12.9515781402588,-38.4747924804688,,"",0,
43768310,"Av. Barros Réis 4069 - Fazenda Grande do Retiro Salvador - BA Brasil","",-12.9498653411865,-38.4728126525879,,"",0,
44782614,"Av. Barros Reis S/N - Arraial do Retiro Salvador - BA Brasil","",-12.9478626251221,-38.4712371826172,,"",0,
44783321,"Av. Barros Réis - Fazenda Grande do Retiro Salvador - BA 40350-500 Brasil","",-12.9426259994507,-38.4701385498047,,"",0,
44782655,"Rodovia Acesso para BR-324 S/N - São Caetano Salvador - BA 41227-320 Brasil","",-12.929651260376,-38.4692077636719,,"",0,
43768478,"Via BR-324 S/N - Jardim Santo Inacio Salvador - BA Brasil","",-12.9200878143311,-38.4656105041504,,"",0,
43768501_S,"Marginal Rodovia Br-324 - Jardim Santo Inacio Salvador - BA Brasil","",-12.9163846969604,-38.4620056152344,,"",1,
43768501,"Marginal Rodovia Br-324 - Jardim Santo Inacio Salvador - BA Brasil","",-12.9163846969604,-38.4620056152344,,"",0,43768501_S
44165065,"Terminal BRASILGÁS - Jardim Santo Inacio Salvador - BA Brasil","",-12.9154825210571,-38.4597434997559,,"",0,
45833438,"R. Estr. Velha do Aeroporto S/N - Jardim Cajazeiras Salvador - BA Brasil","",-12.9156999588013,-38.4540786743164,,"",0,
45833886,"Avenida Aliomar Baleeiro 1578 - Jardim Cajazeiras Salvador - BA Brasil","",-12.9126129150391,-38.4507102966309,,"",0,
44784059,"Av. Aliomar Baleeiro 1600-2014 - Jardim Cajazeiras Salvador - BA 41230-455 Brasil","",-12.9135904312134,-38.4469108581543,,"",0,
50102231,"Rua Jayme Vieira Lima 1-5 - São Marcos Salvador - BA Brasil","",-12.9158191680908,-38.4440155029297,,"",0,
44164922,"Rua Jayme Vieira Lima 41-45 - São Marcos Salvador - BA Brasil","",-12.9184551239014,-38.442985534668,,"",0,
44164923,"Largo de Pau da Lima 121 - São Marcos Salvador - BA 41245-800 Brasil","",-12.9204788208008,-38.4428634643555,,"",0,
46021777,"R. São Marcos 106-108 - São Marcos Salvador - BA 41253-281 Brasil","",-12.9232492446899,-38.4411506652832,,"",0,
44784235,"R. São Marcos 32 - São Marcos Salvador - BA 41253-190 Brasil","",-12.9251155853271,-38.4398994445801,,"",0,
44784083,"Rua São Marcos 2-6 - São Marcos Salvador - BA Brasil","",-12.9267339706421,-38.4367446899414,,"",0,
45832830,"Rua da Legalidade 567-597 - Pernambués Salvador - BA 41110-560 Brasil","TP ALTO DO CRUZEIRO",-12.9729442596436,-38.4534606933594,,"",0,
45832831,"Rua da Legalidade 311-371 - Pernambués Salvador - BA 41110-560 Brasil","",-12.9714412689209,-38.4548263549805,,"",0,
45832833,"Rua da Legalidade 140-158 - Pernambués Salvador - BA 41110-560 Brasil","",-12.96994972229,-38.4558334350586,,"",0,
45832835,"Rua da Legalidade 2-120 - Pernambués Salvador - BA 41110-560 Brasil","",-12.9689321517944,-38.4563293457031,,"",0,
45832836,"Rua Santa Verusa 77-123 - Pernambués Salvador - BA 41100-218 Brasil","",-12.9684381484985,-38.4566192626953,,"",0,
45833577_S,"TERMINAL DE PERNAMBUÉS","",-12.9684753417969,-38.4582633972168,,"",1,
45833577,"TERMINAL DE PERNAMBUÉS","",-12.9684753417969,-38.4582633972168,,"",0,45833577_S
45833578,"Rua Escritor Édison Carneiro 18-20 - Pernambués Salvador - BA 41130-490 Brasil","",-12.970630645752,-38.4600639343262,,"",0,
45832800,"Rua Thomaz Gonzaga 487 - Pernambués Salvador - BA Brasil","",-12.973162651062,-38.4582443237305,,"",0,
50735639,"Rua Thomaz Gonzaga 613-619 - Pernambués Salvador - BA Brasil","",-12.9752988815308,-38.4542427062988,,"",0,
46906857,"Condomínio Shopping Itaigara - Av. Antônio Carlos Magalhães 65 - Itaigara Salvador - BA 41857-900 Brasil","",-12.9776287078857,-38.4709320068359,,"",0,
46918881,"SHOPPING BELA VISTA","",-12.9695568084717,-38.4753303527832,,"",0,
66292237_S,"Avenida Antônio Carlos Magalhães Salvador - Bahia 40265 Brasil","TERM ACESSO NORTE",-12.9697866439819,-38.4782180786133,,"",1,
66292237,"Avenida Antônio Carlos Magalhães Salvador - Bahia 40265 Brasil","TERM ACESSO NORTE",-12.9697866439819,-38.4782180786133,,"",0,66292237_S
44739405,"Acesso dos Rodoviários - Pernambués Salvador - BA Brasil","",-12.9657526016235,-38.4714164733887,,"",0,
45832838,"Rua Thomaz Gonzaga 97-99 - Pernambués Salvador - BA Brasil","",-12.9655599594116,-38.4673347473145,,"",0,
44073249,"Rua Thomaz Gonzaga 163 - Pernambués Salvador - BA Brasil","",-12.966402053833,-38.4657211303711,,"",0,
45833572,"Rua Thomaz Gonzaga 221 - Pernambués Salvador - BA Brasil","",-12.9664831161499,-38.4633331298828,,"",0,
45833573,"Rua Thomaz Gonzaga 279 - Pernambués Salvador - BA Brasil","",-12.9678382873535,-38.4619674682617,,"",0,
44783966,"Rua Thomaz Gonzaga 295a - Pernambués Salvador - BA Brasil","",-12.9710998535156,-38.4606895446777,,"",0,
45832843,"Rua Escritor Édison Carneiro 45 - Pernambués Salvador - BA 41130-490 Brasil","",-12.9699296951294,-38.4594802856445,,"",0,
45832834,"Rua da Legalidade 2-120 - Pernambués Salvador - BA 41110-560 Brasil","",-12.9694194793701,-38.4560279846191,,"",0,
45832839,"Rua da Legalidade 226-242 - Pernambués Salvador - BA 41110-560 Brasil","",-12.9707336425781,-38.4556503295898,,"",0,
45832832,"Rua da Legalidade 373-473 - Pernambués Salvador - BA 41110-560 Brasil","",-12.9718799591064,-38.4543914794922,,"",0,
44042532_S,"Rua Da Estação Nova Esperança Salvador - Bahia 41230 Brasil","TP ESTAÇÃO PIRAJÁ",-12.9259386062622,-38.4648895263672,,"",1,
44042532,"Rua Da Estação Nova Esperança Salvador - Bahia 41230 Brasil","TP ESTAÇÃO PIRAJÁ",-12.9259386062622,-38.4648895263672,,"",0,44042532_S
44782893,"Rua da Indonésia 912-1002 - Granjas Rurais Presidente Vargas Salvador - BA Brasil","",-12.9234418869019,-38.4615783691406,,"",0,
44783001,"Av. Cardeal Avelar Brandão Villela 2612-2696 - Jardim Santo Inacio Salvador - BA Brasil","",-12.9212284088135,-38.4608955383301,,"",0,
46906951,"Avenida Cardeal Avelar Brandão Vilela S/N - Jardim Santo Inacio Salvador - BA 41290-550 Brasil","",-12.9184103012085,-38.4609909057617,,"",0,
45833128,"Av. Aliomar Baleeiro 706 - Jardim Santo Inacio Salvador - BA Brasil","",-12.9176483154297,-38.4585800170898,,"",0,
45833141,"Avenida Aliomar Baleeiro 1002-1026 - Jardim Cajazeiras Salvador - BA Brasil","",-12.9166164398193,-38.4559593200684,,"",0,
43968818,"Rua Genaro De Carvalho 2 Salvador - Bahia 41230 Brasil","",-12.9119338989258,-38.4502944946289,,"",0,
50102232,"Avenida Genaro de Carvalho 554 - Castelo Branco Salvador - BA Brasil","",-12.9075717926025,-38.4493522644043,,"",0,
316207431,"Rua Genaro De Carvalho 759 Salvador - Bahia 41315 Brasil","",-12.9081726074219,-38.4462623596191,,"",0,
47567983,"Rua Genaro de Carvalho 1214 - Dom Avelar Salvador - BA 41315-290 Brasil","",-12.9075860977173,-38.4437942504883,,"",0,
44783853,"Rua Genaro de Carvalho 1480-1558 - Dom Avelar Salvador - BA 41315-290 Brasil","",-12.9050264358521,-38.4415855407715,,"",0,
44165037,"Via Castelo Branco Salvador - Bahia 41322 Brasil","",-12.9051694869995,-38.4393882751465,,"",0,
45833372,"Rua H-Qd 12- Castelo Branco - 3ª Etapa - Setor 01 6-62 - Castelo Branco Salvador - BA Brasil","",-12.9055995941162,-38.4389495849609,,"",0,
44783845,"R. Via Castelo Branco S/N - Vila Canária Salvador - BA Brasil","",-12.9049625396729,-38.4374847412109,,"",0,
333316440,"Via Castelo Branco Salvador - Bahia 41322 Brasil","",-12.9025735855103,-38.4358940124512,,"",0,
44783838,"Via Castelo Branco 1046-1094 - Castelo Branco Salvador - BA 41322-225 Brasil","",-12.9017362594604,-38.4334869384766,,"",0,
48219623,"Via Castelo Branco 1332 - Castelo Branco Salvador - BA Brasil","",-12.9015731811523,-38.4309577941895,,"",0,
333316441,"Via Castelo Branco Salvador - Bahia 41322 Brasil","",-12.9035482406616,-38.429313659668,,"",0,
45834559,"Via Castelo Branco 1808-1852 - Castelo Branco Salvador - BA 41322-225 República Federativa do Brasil","",-12.9041833877563,-38.4284248352051,,"",0,
48219627,"Rua Via Castelo Branco S/N - Castelo Branco Salvador - BA 41321-570 Brasil","",-12.9022541046143,-38.4276580810547,,"",0,
